Date,Open,High,Low,Close,Adj Close,Volume
2016-07-26,194.000000,194.000000,189.000000,190.000000,190.000000,1559105
2016-07-27,190.500000,191.000000,178.000000,178.000000,178.000000,3665466
2016-07-28,176.000000,183.500000,174.000000,180.000000,180.000000,1786393
2016-07-29,181.000000,185.000000,181.000000,184.000000,184.000000,956618
2016-08-01,184.500000,186.500000,183.500000,184.500000,184.500000,729150
2016-08-02,184.500000,186.000000,183.000000,185.500000,185.500000,551130
2016-08-03,184.000000,192.000000,184.000000,190.000000,190.000000,876991
2016-08-04,190.000000,190.500000,185.000000,185.500000,185.500000,669716
2016-08-05,187.000000,188.000000,185.500000,186.500000,186.500000,403534
2016-08-08,188.500000,188.500000,185.000000,185.000000,185.000000,388749
2016-08-09,186.000000,187.000000,182.500000,182.500000,182.500000,697215
2016-08-10,182.500000,186.000000,182.500000,186.000000,186.000000,514807
2016-08-11,186.000000,186.000000,183.000000,185.000000,185.000000,425421
